DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	4	-0.142266	-0.139614	aq(0.3, aq(x[14], mul(mul(add(aq(aq(mul(0.9, sub(0.2, add(sub(0.0, sub(x[19], 0.7)), aq(mul(sub(aq(sub(mul(x[16], aq(add(0.2, add(0.1, x[54])), aq(x[23], 0.4))), mul(mul(sub(x[20], x[30]), x[16]), x[25])), 0.8), aq(x[29], 0.9)), mul(x[20], mul(aq(x[52], sub(x[37], add(x[38], 0.9))), aq(0.8, x[30])))), x[35])))), 0.2), x[37]), x[27]), aq(aq(aq(add(0.7, aq(add(x[39], aq(0.0, 0.3)), 0.9)), x[51]), x[48]), 0.9)), x[30])))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	5	-0.140081	-0.136913	aq(0.3, aq(x[13], aq(x[43], mul(mul(mul(add(sub(sub(x[56], aq(x[28], sub(0.9, add(x[7], add(x[13], add(0.1, add(mul(sub(x[27], mul(sub(mul(0.9, 0.2), aq(aq(aq(x[11], mul(0.4, 0.0)), aq(0.2, aq(x[45], mul(aq(0.0, 0.9), 0.4)))), 0.6)), x[47])), x[17]), x[33]))))))), 0.9), 0.5), sub(aq(x[12], aq(0.3, sub(sub(mul(0.4, x[54]), x[50]), 0.8))), mul(mul(add(x[18], x[20]), 0.8), 0.5))), sub(x[40], x[11])), mul(0.1, 0.6)))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	6	-0.142456	-0.137746	aq(0.3, aq(0.4, sub(x[16], mul(aq(add(x[49], add(0.1, 0.7)), add(x[33], add(sub(sub(0.5, x[41]), x[14]), mul(0.5, 0.2)))), add(0.8, aq(sub(sub(x[33], add(x[45], 0.5)), sub(add(x[29], x[4]), 0.9)), x[20]))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	7	-0.143885	-0.139155	aq(0.3, aq(0.4, aq(x[39], aq(0.2, aq(0.2, mul(aq(add(x[25], add(mul(x[35], 0.1), aq(x[39], sub(mul(0.9, x[34]), mul(x[22], mul(add(x[31], 0.0), aq(0.3, x[31]))))))), add(sub(0.0, 1.0), add(x[8], mul(x[17], 0.5)))), 0.2))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	8	-0.142521	-0.137572	aq(0.3, aq(0.4, mul(aq(add(sub(aq(x[47], add(x[29], add(0.3, sub(aq(0.6, 1.0), mul(x[15], x[23]))))), 0.5), sub(mul(0.0, 0.5), sub(x[37], x[9]))), x[38]), add(add(0.9, x[30]), mul(x[45], add(0.6, x[25]))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	0	20000	9	-0.140947	-0.137593	aq(0.3, aq(x[13], aq(0.5, mul(x[30], mul(0.8, aq(mul(sub(add(mul(x[45], add(sub(x[15], aq(x[16], 0.2)), x[20])), aq(0.8, x[46])), sub(1.0, sub(0.0, aq(x[35], x[15])))), sub(x[6], x[46])), 0.5))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	0	-0.140370	-0.136710	aq(0.3, add(x[13], sub(0.8, mul(add(0.9, mul(0.0, mul(x[7], sub(sub(mul(0.1, x[16]), sub(aq(0.1, 0.9), sub(0.8, x[10]))), x[18])))), 1.0))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	1	-0.141042	-0.137555	aq(0.3, aq(aq(x[13], 0.2), aq(x[6], aq(x[13], mul(aq(mul(0.5, x[14]), 0.4), add(add(0.1, sub(x[16], 0.1)), mul(x[9], mul(x[34], add(0.4, 1.0)))))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	10	-0.139745	-0.136008	aq(0.3, aq(x[13], sub(1.0, x[12])))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	11	-0.137238	-0.133647	aq(0.3, aq(aq(aq(mul(1.0, aq(add(mul(x[13], x[5]), x[4]), x[8])), add(mul(mul(x[13], sub(x[11], mul(0.5, x[13]))), sub(aq(x[15], 0.0), 0.5)), add(sub(x[24], 0.1), x[43]))), 0.3), 0.2))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	12	-0.140581	-0.136947	aq(0.3, aq(aq(x[13], 0.7), aq(x[19], sub(x[12], aq(mul(0.0, x[0]), aq(add(aq(sub(0.8, aq(mul(x[5], mul(aq(mul(mul(x[2], add(add(0.2, sub(add(x[5], 0.2), sub(x[8], aq(x[25], x[22])))), add(x[13], add(0.8, sub(0.3, aq(sub(0.4, 0.9), aq(x[14], 0.3))))))), add(x[11], 0.2)), sub(0.8, x[12])), 0.4)), x[22])), x[21]), 0.5), 0.2))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	13	-0.140595	-0.137012	aq(0.3, aq(x[13], aq(0.8, aq(x[18], aq(mul(add(sub(aq(sub(mul(add(add(add(x[17], aq(0.5, aq(x[10], add(x[22], aq(sub(add(0.0, sub(add(sub(0.9, sub(0.3, aq(x[6], 0.0))), add(x[7], sub(x[6], mul(sub(sub(sub(0.5, x[15]), sub(x[10], aq(sub(sub(x[21], 0.9), x[10]), x[19]))), 0.6), mul(0.4, sub(sub(x[34], x[24]), 0.0)))))), 0.2)), add(0.1, 1.0)), x[19]))))), x[23]), x[31]), sub(0.3, add(0.4, 0.9))), 0.5), 0.5), sub(aq(0.4, 0.9), mul(add(x[54], add(x[11], 0.5)), add(0.6, 0.7)))), 0.7), x[0]), sub(add(aq(x[45], x[25]), 0.6), 0.5))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	14	-0.143739	-0.138660	aq(0.3, aq(aq(0.4, x[19]), add(x[7], x[7])))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	15	-0.143348	-0.138959	aq(0.3, aq(0.5, sub(x[18], sub(x[12], aq(0.6, aq(sub(aq(sub(add(aq(x[0], x[9]), aq(0.3, 0.8)), add(mul(x[5], x[1]), sub(add(x[14], add(sub(x[4], mul(0.3, 1.0)), x[18])), add(0.2, 0.9)))), 0.7), x[6]), aq(0.5, x[11])))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	16	-0.144007	-0.139265	aq(0.3, aq(0.4, aq(1.0, aq(add(add(x[17], x[12]), x[11]), aq(x[4], x[7])))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	17	-0.140160	-0.137205	aq(0.3, aq(x[13], aq(x[30], aq(mul(x[15], x[8]), x[16]))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	18	-0.139165	-0.134141	aq(0.3, sub(x[13], sub(1.0, aq(x[15], aq(mul(sub(0.9, mul(x[0], add(add(x[18], mul(x[10], sub(x[11], x[8]))), aq(0.3, aq(mul(mul(aq(0.3, add(x[1], sub(sub(aq(aq(sub(x[8], add(x[3], mul(mul(x[16], x[0]), 0.9))), 0.5), x[4]), x[17]), x[13]))), mul(add(0.1, x[12]), x[12])), 0.1), sub(x[27], x[19])))))), x[31]), add(aq(x[21], 0.9), 0.7))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	19	-0.138549	-0.135224	aq(0.3, aq(x[13], sub(0.9, sub(x[4], aq(mul(aq(sub(aq(mul(x[10], sub(mul(x[12], 0.1), 0.1)), 0.6), sub(sub(sub(0.0, aq(0.3, x[18])), x[21]), mul(aq(0.3, x[22]), 0.3))), x[15]), sub(aq(x[22], x[14]), x[53])), x[23])))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	2	-0.137894	-0.134378	aq(0.3, aq(x[13], sub(0.9, sub(add(x[12], x[4]), aq(0.5, mul(mul(aq(mul(sub(sub(0.0, aq(aq(add(aq(x[15], sub(mul(sub(mul(0.4, x[13]), x[8]), mul(mul(aq(sub(x[20], add(0.1, x[11])), add(aq(0.7, x[5]), 0.4)), sub(x[25], x[4])), x[8])), x[14])), x[18]), 0.1), x[24])), aq(x[9], 0.4)), 0.9), aq(0.0, x[27])), 1.0), x[21]))))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	20	-0.138025	-0.135280	aq(0.3, mul(x[13], sub(x[7], add(x[15], aq(mul(mul(0.5, add(0.1, mul(aq(add(mul(x[6], mul(0.0, add(0.0, sub(0.2, x[7])))), x[10]), 0.0), x[17]))), 0.5), 0.5)))))
DowNorm	sr.bnf	EA	GE_randsol_sr_nobnf	1	20000	21	-0.134821	-0.131254	aq(0.3, sub(x[13], sub(aq(0.9, x[13]), aq(add(x[4], 0.1), mul(mul(mul(aq(0.0, mul(mul(mul(aq(add(0.6, add(mul(x[12], mul(mul(add(aq(mul(x[8], x[2]), 0.1), add(mul(sub(sub(sub(0.3, sub(aq(aq(x[19], x[13]), 0.3), 0.8)), aq(x[16], x[11])), add(x[10], sub(mul(sub(mul(x[38], 0.5), mul(x[2], x[7])), x[11]), aq(0.3, mul(mul(1.0, x[6]), x[0]))))), x[24]), aq(sub(0.8, add(sub(sub(mul(x[24], 0.3), mul(0.6, x[18])), add(0.7, 0.0)), add(0.9, 0.2))), aq(mul(x[16], aq(mul(x[16], 0.0), x[23])), aq(x[18], x[23]))))), aq(add(0.0, 0.7), 0.6)), x[21])), 0.1)), 1.0), add(add(mul(add(x[30], add(1.0, x[19])), x[33]), 0.7), x[42])), x[3]), 0.0)), 0.3), x[5]), sub(x[19], 0.0))))))
